chromosome	start	end	ID_genes
Super-Scaffold_100003	101134195	101134416	Pgl_GLEAN_10019554
Super-Scaffold_100003	101176277	101176447	Pgl_GLEAN_10009068
Super-Scaffold_100003	101366266	101367473	Pgl_GLEAN_10004791
Super-Scaffold_100003	101379021	101379659	Pgl_GLEAN_10016451
Super-Scaffold_100003	101968013	101968234	Pgl_GLEAN_10019554
Super-Scaffold_100003	102098871	102099104	Pgl_GLEAN_10000537
Super-Scaffold_100003	102099162	102100132	Pgl_GLEAN_10020244
Super-Scaffold_100003	102177029	102177291	Pgl_GLEAN_10023037
Super-Scaffold_100003	102229654	102229983	Pgl_GLEAN_10015188
Super-Scaffold_100003	102251934	102255936	Pgl_GLEAN_10002736
Super-Scaffold_100003	102258807	102260067	Pgl_GLEAN_10002735
Super-Scaffold_100003	102273422	102274216	Pgl_GLEAN_10038649
Super-Scaffold_100003	102714339	102714644	Pgl_GLEAN_10030418
Super-Scaffold_100003	102727584	102728141	Pgl_GLEAN_10030419
Super-Scaffold_100003	103416662	103416872	Pgl_GLEAN_10023036
Super-Scaffold_100003	103950348	103951080	Pgl_GLEAN_10020059
Super-Scaffold_100003	104016628	104017026	Pgl_GLEAN_10012673
Super-Scaffold_100003	104185860	104186647	Pgl_GLEAN_10020061
Super-Scaffold_100003	104356470	104356805	Pgl_GLEAN_10020063
Super-Scaffold_100003	104369065	104369544	Pgl_GLEAN_10020064
Super-Scaffold_100003	104489230	104489478	Pgl_GLEAN_10016892
Super-Scaffold_100003	104515018	104515800	Pgl_GLEAN_10010258
Super-Scaffold_100003	104559617	104563599	Pgl_GLEAN_10020065
Super-Scaffold_100003	104579714	104580256	Pgl_GLEAN_10029620
Super-Scaffold_100003	104627066	104627562	Pgl_GLEAN_10025767
Super-Scaffold_100003	105287917	105288115	Pgl_GLEAN_10037408
Super-Scaffold_100003	105322953	105325518	Pgl_GLEAN_10032679
Super-Scaffold_100003	105366803	105366973	Pgl_GLEAN_10009068
Super-Scaffold_100003	105428907	105432666	Pgl_GLEAN_10032677
Super-Scaffold_100003	105450575	105451249	Pgl_GLEAN_10030821
Super-Scaffold_100003	105509930	105510553	Pgl_GLEAN_10032676
Super-Scaffold_100003	105580526	105581025	Pgl_GLEAN_10009327
Super-Scaffold_100003	105878020	105878658	Pgl_GLEAN_10016451
Super-Scaffold_100003	106085566	106086820	Pgl_GLEAN_10004395
Super-Scaffold_100003	106092629	106092937	Pgl_GLEAN_10038071
Super-Scaffold_100003	106094238	106094838	Pgl_GLEAN_10018893
Super-Scaffold_100003	106098089	106098294	Pgl_GLEAN_10001508
Super-Scaffold_100003	106258118	106258358	Pgl_GLEAN_10009500
Super-Scaffold_100003	106391406	106391749	Pgl_GLEAN_10026227
Super-Scaffold_100003	106397534	106397950	Pgl_GLEAN_10032675
Super-Scaffold_100003	106405789	106426388	Pgl_GLEAN_10032674
Super-Scaffold_100003	106586551	106587593	Pgl_GLEAN_10027773
Super-Scaffold_100003	106601138	106601790	Pgl_GLEAN_10037581
Super-Scaffold_100003	106619332	106620814	Pgl_GLEAN_10021424
Super-Scaffold_100003	106948060	106948401	Pgl_GLEAN_10001823
Super-Scaffold_100003	107105961	107106305	Pgl_GLEAN_10035915
Super-Scaffold_100003	107167654	107172617	Pgl_GLEAN_10013526
Super-Scaffold_100003	107199728	107200447	Pgl_GLEAN_10012575
Super-Scaffold_100003	107203098	107203430	Pgl_GLEAN_10013527
Super-Scaffold_100003	107226274	107228405	Pgl_GLEAN_10013528
Super-Scaffold_100003	107266623	107266871	Pgl_GLEAN_10013529
Super-Scaffold_100003	107329809	107330387	Pgl_GLEAN_10013530
Super-Scaffold_100003	108026645	108027067	Pgl_GLEAN_10034657
Super-Scaffold_100003	108047591	108048383	Pgl_GLEAN_10034656
Super-Scaffold_100003	108052742	108053680	Pgl_GLEAN_10034655
Super-Scaffold_100003	108099363	108099962	Pgl_GLEAN_10009489
Super-Scaffold_100003	108459186	108462546	Pgl_GLEAN_10034652
Super-Scaffold_100003	108463134	108463703	Pgl_GLEAN_10034651
Super-Scaffold_100003	108545190	108545594	Pgl_GLEAN_10034650
Super-Scaffold_100003	108545373	108545627	Pgl_GLEAN_10035826
Super-Scaffold_100003	108552707	108553036	Pgl_GLEAN_10034554
Super-Scaffold_100003	108592909	108594571	Pgl_GLEAN_10035804
Super-Scaffold_100003	108651384	108660320	Pgl_GLEAN_10034649
Super-Scaffold_100003	108663839	108664291	Pgl_GLEAN_10034648
Super-Scaffold_100003	108664912	108665418	Pgl_GLEAN_10025920
Super-Scaffold_100003	108875111	108875769	Pgl_GLEAN_10030821
Super-Scaffold_100003	108892925	108894842	Pgl_GLEAN_10013973
Super-Scaffold_100003	108964763	108965482	Pgl_GLEAN_10002790
Super-Scaffold_100003	109143511	109143798	Pgl_GLEAN_10010498
Super-Scaffold_100003	109239001	109239783	Pgl_GLEAN_10019160
Super-Scaffold_100003	109248144	109248739	Pgl_GLEAN_10034647
Super-Scaffold_100003	109428644	109432025	Pgl_GLEAN_10034645
Super-Scaffold_100003	109432974	109433879	Pgl_GLEAN_10034644
Super-Scaffold_100003	109758623	109760339	Pgl_GLEAN_10034643
Super-Scaffold_100003	109983220	109983861	Pgl_GLEAN_10003803
Super-Scaffold_100003	110612299	110612947	Pgl_GLEAN_10030821
Super-Scaffold_100003	110803129	110804149	Pgl_GLEAN_10015616
Super-Scaffold_100003	110805081	110805617	Pgl_GLEAN_10003731
Super-Scaffold_100003	110807633	110808415	Pgl_GLEAN_10007680
Super-Scaffold_100003	110893604	110894473	Pgl_GLEAN_10026430
Super-Scaffold_100003	111738626	111739075	Pgl_GLEAN_10002349
Super-Scaffold_100003	111740296	111740746	Pgl_GLEAN_10002349
Super-Scaffold_100003	112289839	112290833	Pgl_GLEAN_10026692
Super-Scaffold_100003	112321536	112322437	Pgl_GLEAN_10017636
Super-Scaffold_100003	112348003	112348442	Pgl_GLEAN_10006582
Super-Scaffold_100003	112374421	112374666	Pgl_GLEAN_10037128
Super-Scaffold_100003	112384346	112386316	Pgl_GLEAN_10017635
Super-Scaffold_100003	112441024	112441329	Pgl_GLEAN_10024808
Super-Scaffold_100003	112444716	112445063	Pgl_GLEAN_10023988
Super-Scaffold_100003	112446012	112446534	Pgl_GLEAN_10025768
Super-Scaffold_100003	112455768	112456840	Pgl_GLEAN_10015924
Super-Scaffold_100003	112860307	112861912	Pgl_GLEAN_10011137
Super-Scaffold_100003	112930573	112931190	Pgl_GLEAN_10000562
Super-Scaffold_100003	113155092	113155394	Pgl_GLEAN_10037475
Super-Scaffold_100003	113207720	113207872	Pgl_GLEAN_10000856
Super-Scaffold_100003	113291324	113293222	Pgl_GLEAN_10021145
Super-Scaffold_100003	113297219	113297599	Pgl_GLEAN_10021144
Super-Scaffold_100003	113466468	113466710	Pgl_GLEAN_10000656
Super-Scaffold_100003	113467316	113467579	Pgl_GLEAN_10021140
Super-Scaffold_100003	113508333	113509675	Pgl_GLEAN_10021139
Super-Scaffold_100003	113675814	113676135	Pgl_GLEAN_10012215
Super-Scaffold_100003	113702490	113702711	Pgl_GLEAN_10019554
Super-Scaffold_100003	113718007	113718867	Pgl_GLEAN_10019750
Super-Scaffold_100003	113885177	113888880	Pgl_GLEAN_10003301
Super-Scaffold_100003	114057575	114057917	Pgl_GLEAN_10036817
Super-Scaffold_100003	114287333	114288363	Pgl_GLEAN_10001093
Super-Scaffold_100003	114301206	114301920	Pgl_GLEAN_10006651
Super-Scaffold_100003	114316116	114316322	Pgl_GLEAN_10016333
Super-Scaffold_100003	114540440	114541658	Pgl_GLEAN_10015460
Super-Scaffold_100003	114782899	114784415	Pgl_GLEAN_10030847
Super-Scaffold_100003	114786059	114786504	Pgl_GLEAN_10030846
Super-Scaffold_100003	114822366	114822804	Pgl_GLEAN_10005006
Super-Scaffold_100003	114994979	114995618	Pgl_GLEAN_10021476
Super-Scaffold_100003	115118400	115119026	Pgl_GLEAN_10002827
Super-Scaffold_100003	115382581	115382898	Pgl_GLEAN_10022170
Super-Scaffold_100003	115708490	115708795	Pgl_GLEAN_10032017
Super-Scaffold_100003	115741643	115741991	Pgl_GLEAN_10001552
Super-Scaffold_100003	116135399	116135631	Pgl_GLEAN_10005155
Super-Scaffold_100003	116237516	116237832	Pgl_GLEAN_10024482
Super-Scaffold_100003	116238788	116239035	Pgl_GLEAN_10022654
Super-Scaffold_100003	116313482	116315164	Pgl_GLEAN_10002112
Super-Scaffold_100003	116558539	116569305	Pgl_GLEAN_10008100
Super-Scaffold_100003	116602122	116602517	Pgl_GLEAN_10000933
Super-Scaffold_100003	116726639	116727821	Pgl_GLEAN_10008101
Super-Scaffold_100003	116995200	116995521	Pgl_GLEAN_10011113
Super-Scaffold_100003	117037737	117039465	Pgl_GLEAN_10014931
Super-Scaffold_100003	117055214	117067796	Pgl_GLEAN_10014933
Super-Scaffold_100003	117113014	117113391	Pgl_GLEAN_10014934
Super-Scaffold_100003	117513341	117513598	Pgl_GLEAN_10014936
Super-Scaffold_100003	117525225	117526451	Pgl_GLEAN_10014937
Super-Scaffold_100003	117559137	117559598	Pgl_GLEAN_10034527
Super-Scaffold_100003	117574685	117575323	Pgl_GLEAN_10025286
Super-Scaffold_100003	117642576	117644058	Pgl_GLEAN_10021424
Super-Scaffold_100003	117709098	117709673	Pgl_GLEAN_10014938
Super-Scaffold_100003	117729257	117729463	Pgl_GLEAN_10016333
